id,likes,Checkins,Returns,Category,commBase,comm24,comm24,comm24_1,diff2448,baseTime,length,shares,hrs,sun_pub,mon_pub,tue_pub,wed_pub,thu_pub,fri_pub,sat_pub,sun_base,mon_base,tue_base,wed_base,thu_base,fri_base,sat_base,output
21206,220749,0,12792,18,35,35,35,35,35,20,48,3,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
21207,220749,0,12792,18,16,2,2,14,-12,38,123,13,11,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
21208,220749,0,12792,18,29,0,0,28,-1,66,23,5,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
21209,220749,0,12792,18,7,1,1,5,0,71,0,3,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21210,220749,0,12792,18,0,0,0,0,0,4,0,1,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
21211,220749,0,12792,18,0,0,0,5,-1,65,42,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21212,220749,0,12792,18,5,2,2,5,-1,25,26,44,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
21213,220749,0,12792,18,4,4,4,4,4,22,29,13,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
21214,220749,0,12792,18,0,0,0,0,0,59,29,1,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
21215,220749,0,12792,18,4,1,1,4,-2,37,41,1,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
21216,220749,0,12792,18,1,1,1,1,1,15,31,13,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
21217,220749,0,12792,18,2,2,2,2,2,14,47,1,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
21218,321135,148,1651,16,1,0,0,1,0,63,25,3,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
21219,321135,148,1651,16,1,0,0,1,0,69,28,1,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
21220,321135,148,1651,16,2,0,0,2,-1,57,21,1,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
21221,321135,148,1651,16,0,0,0,0,0,8,13,0,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
21222,321135,148,1651,16,2,0,0,2,-2,43,16,1,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
21223,321135,148,1651,16,1,0,0,1,-1,40,8,1,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21224,321135,148,1651,16,2,2,2,2,2,16,15,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
21225,321135,148,1651,16,0,0,0,0,0,30,33,1,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21226,321135,148,1651,16,1,1,1,1,1,7,11,1,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
21227,321135,148,1651,16,0,0,0,0,0,57,37,1,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
21228,321135,148,1651,16,0,0,0,0,0,0,11,1,24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
21229,321135,148,1651,16,1,0,0,1,-1,41,21,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
21230,321135,148,1651,16,2,0,0,2,0,56,21,1,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
21231,321135,148,1651,16,3,0,0,3,-3,40,30,0,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21232,321135,148,1651,16,2,2,2,2,2,7,11,3,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21233,321135,148,1651,16,0,0,0,0,0,20,21,1,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
21234,321135,148,1651,16,0,0,0,0,0,0,8,1,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
21235,321135,148,1651,16,1,0,0,1,-1,44,22,1,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
21236,321135,148,1651,16,1,0,0,1,-1,42,44,1,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
21237,321135,148,1651,16,2,1,1,1,0,45,11,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21238,321135,148,1651,16,2,0,0,2,0,71,11,1,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
21239,321135,148,1651,16,1,0,0,1,-1,41,11,1,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21240,321135,148,1651,16,0,0,0,0,0,56,71,1,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
21241,321135,148,1651,16,36,1,1,35,-34,47,187,37,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
21242,321135,148,1651,16,4,1,1,4,-2,29,11,3,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
21243,321135,148,1651,16,2,2,2,2,2,10,11,1,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
21244,321135,148,1651,16,1,0,0,1,0,54,30,0,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
21245,321135,148,1651,16,8,2,2,8,-4,27,16,3,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
21246,321135,148,1651,16,7,0,0,7,-4,50,0,3,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
21247,321135,148,1651,16,0,6,6,6,6,11,15,12,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
21248,321135,148,1651,16,22,0,0,22,0,69,13,14,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
21249,321135,148,1651,16,10,0,0,10,-10,43,70,7,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
21250,321135,148,1651,16,7,7,7,7,7,2,15,0,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
21251,321135,148,1651,16,8,1,1,7,-4,52,15,13,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
21252,321135,148,1651,16,16,1,1,15,-5,58,11,15,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21253,321135,148,1651,16,10,0,0,10,-4,56,27,15,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21254,321135,148,1651,16,3,0,0,3,-3,42,18,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21255,321135,148,1651,16,5,0,0,5,-5,42,11,4,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21256,321135,148,1651,16,4,4,4,4,4,4,82,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
21257,321135,148,1651,16,16,0,0,13,-3,72,177,14,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21258,321135,148,1651,16,3,3,3,3,3,19,8,1,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
21259,321135,148,1651,16,4,0,0,4,-2,53,10,0,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
21260,321135,148,1651,16,23,1,1,21,-1,64,141,14,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
21261,321135,148,1651,16,2,0,0,2,0,66,62,0,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
21262,321135,148,1651,16,5,0,0,5,0,70,11,0,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
21263,321135,148,1651,16,3,0,0,3,0,61,23,1,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
21264,321135,148,1651,16,5,1,1,4,-3,41,23,19,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
21265,321135,148,1651,16,19,2,2,18,-15,37,29,5,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
21266,321135,148,1651,16,0,0,0,0,0,51,11,1,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
21267,321135,148,1651,16,5,0,0,5,-5,43,11,1,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
21268,321135,148,1651,16,10,0,0,10,0,65,76,43,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21269,321135,148,1651,16,0,0,0,0,0,18,241,1,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
21270,321135,148,1651,16,7,3,3,6,-1,38,48,6,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
21271,321135,148,1651,16,4,0,0,4,0,69,42,1,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
21272,321135,148,1651,16,7,2,2,5,-3,45,218,5,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21273,321135,148,1651,16,2,1,1,2,0,30,37,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21274,321135,148,1651,16,3,0,0,3,-3,48,47,0,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21275,321135,148,1651,16,12,0,0,12,-12,46,11,3,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21276,321135,148,1651,16,9,9,9,9,9,21,0,4,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21277,321135,148,1651,16,5,0,0,3,-2,62,11,3,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
21278,321135,148,1651,16,1,1,1,1,1,1,11,0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
21279,321135,148,1651,16,1,0,0,1,-1,46,103,25,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
21280,321135,148,1651,16,1,1,1,1,1,1,18,1,24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
21281,321135,148,1651,16,1,1,1,1,1,27,11,1,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
21282,321135,148,1651,16,0,0,0,0,0,35,0,1,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
21283,321135,148,1651,16,2,2,2,2,2,7,11,1,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21284,321135,148,1651,16,118,118,118,118,118,21,17,33,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7
21285,321135,148,1651,16,24,8,8,20,-8,36,11,29,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
21286,321135,148,1651,16,15,3,3,13,-9,32,18,11,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
21287,321135,148,1651,16,16,16,16,16,16,21,11,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
21288,321135,148,1651,16,0,0,0,6,-1,53,66,3,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21289,321135,148,1651,16,12,6,6,12,0,26,11,1,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
21290,321135,148,1651,16,32,32,32,32,32,23,1059,30,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
21291,321135,148,1651,16,28,1,1,27,-26,33,35,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21292,321135,148,1651,16,54,23,23,50,-8,34,24,143,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2
21293,321135,148,1651,16,14,14,14,14,14,18,14,63,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5
21294,321135,148,1651,16,23,1,1,17,-6,69,15,75,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
21295,321135,148,1651,16,101,101,101,101,101,1,49,1,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37
21296,321135,148,1651,16,17,3,3,12,-8,53,15,28,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
21297,321135,148,1651,16,40,40,40,40,40,12,62,0,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7
21298,321135,148,1651,16,21,0,0,17,-10,56,106,22,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
21299,321135,148,1651,16,39,3,3,36,-17,50,115,31,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
21300,321135,148,1651,16,16,1,1,15,-1,69,15,21,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
21301,321135,148,1651,16,211,21,21,151,-34,64,0,5,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
21302,321135,148,1651,16,26,7,7,23,-12,35,11,64,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
21303,321135,148,1651,16,16,1,1,14,-4,60,11,12,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
21304,321135,148,1651,16,19,1,1,14,-5,64,94,0,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
21305,321135,148,1651,16,17,17,17,17,17,22,10,35,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4
21306,321135,148,1651,16,21,8,8,20,-5,29,11,19,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
21307,321135,148,1651,16,10,10,10,10,10,12,156,0,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
21308,321135,148,1651,16,43,3,3,39,-21,52,11,26,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
21309,321135,148,1651,16,2,2,2,2,2,10,138,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3
21310,321135,148,1651,16,44,3,3,39,-2,68,11,16,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
21311,321135,148,1651,16,83,11,11,71,-40,50,17,5,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
21312,321135,148,1651,16,27,4,4,21,-6,54,12,59,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
21313,321135,148,1651,16,22,22,22,22,22,6,48,3,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8
21314,321135,148,1651,16,21,21,21,21,21,11,49,24,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11
21315,321135,148,1651,16,2,2,2,2,2,26,14,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21316,321135,148,1651,16,54,20,20,50,-14,28,72,30,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8
21317,321135,148,1651,16,20,0,0,17,-6,65,101,0,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21318,321135,148,1651,16,30,30,30,30,30,19,21,13,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
21319,321135,148,1651,16,31,1,1,29,-13,54,21,24,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
21320,321135,148,1651,16,18,18,18,18,18,3,11,19,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,12
21321,321135,148,1651,16,35,17,17,33,-1,31,11,21,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5
21322,321135,148,1651,16,10,10,10,10,10,16,11,26,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
21323,321135,148,1651,16,23,18,18,21,13,25,11,22,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
21324,321135,148,1651,16,13,13,13,13,13,3,11,1,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5
21325,321135,148,1651,16,15,2,2,14,-11,35,22,31,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
21326,321135,148,1651,16,54,5,5,46,0,64,22,45,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
21327,321135,148,1651,16,28,2,2,23,-4,59,21,11,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
21328,321135,148,1651,16,18,0,0,16,-4,64,11,8,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21329,321135,148,1651,16,17,6,6,16,-5,33,11,5,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
21330,321135,148,1651,16,0,0,0,6,0,57,11,0,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21331,321135,148,1651,16,2,2,2,2,2,9,11,0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
21332,321135,148,1651,16,4,3,3,4,2,35,28,0,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
21333,321135,148,1651,16,0,0,0,0,0,71,163,0,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
21334,321135,148,1651,16,7,7,7,7,7,19,11,3,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
21335,321135,148,1651,16,2,2,2,2,2,24,11,1,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
21336,321135,148,1651,16,3,0,0,3,0,64,11,1,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
21337,321135,148,1651,16,0,0,0,0,0,0,11,1,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3
21338,321135,148,1651,16,8,1,1,7,-6,48,11,3,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
21339,321135,148,1651,16,0,0,0,0,0,1,16,1,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
21340,321135,148,1651,16,2,2,2,2,2,14,11,1,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
21341,321135,148,1651,16,11,0,0,9,-2,71,11,3,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
21342,321135,148,1651,16,5,1,1,4,-2,50,18,1,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21343,321135,148,1651,16,5,5,5,5,5,2,23,13,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6
21344,321135,148,1651,16,7,7,7,7,7,10,11,1,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
21345,321135,148,1651,16,7,2,2,6,-3,43,11,3,19,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
21346,1294733,11,11511,14,170,0,0,168,-9,63,0,302,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
21347,1294733,11,11511,14,0,0,0,0,0,41,33,184,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
21348,1294733,11,11511,14,0,0,0,0,0,65,68,81,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
21349,1294733,11,11511,14,0,0,0,0,0,28,33,56,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
21350,1294733,11,11511,14,0,0,0,0,0,18,26,562,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
21351,1294733,11,11511,14,0,0,0,0,0,9,26,254,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
21352,1294733,11,11511,14,50,21,21,49,-8,27,0,200,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
21353,1294733,11,11511,14,0,0,0,0,0,0,0,1,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,32
21354,1294733,11,11511,14,35,6,6,33,-23,45,0,730,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
21355,1294733,11,11511,14,45,1,1,44,1,68,0,1597,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
21356,1294733,11,11511,14,188,64,64,188,-60,26,55,120,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9
21357,1294733,11,11511,14,254,254,254,254,254,8,53,5509,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,59
21358,1294733,11,11511,14,344,10,10,320,-33,65,0,1741,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4
21359,1294733,11,11511,14,11,1,1,10,1,66,113,54,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
21360,1294733,11,11511,14,344,6,6,327,-28,62,0,2169,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
21361,1294733,11,11511,14,382,11,11,368,-108,51,0,3411,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
21362,1294733,11,11511,14,98,98,98,98,98,18,19,5448,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5
21363,1294733,11,11511,14,218,3,3,213,-64,52,31,248,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3
21364,1294733,11,11511,14,131,131,131,131,131,11,59,281,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,17
21365,1294733,11,11511,14,124,4,4,120,-116,46,27,123,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
21366,1294733,11,11511,14,134,134,134,134,134,5,28,345,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,24
21367,1294733,11,11511,14,20,0,0,20,-6,57,0,209,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21368,1294733,11,11511,14,70,3,3,67,-12,53,0,7643,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3
21369,1294733,11,11511,14,123,47,47,120,-29,29,0,1445,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10
21370,1294733,11,11511,14,12,12,12,12,12,3,0,564,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,13
21371,1294733,11,11511,14,59,19,19,57,-21,30,0,602,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
21372,1294733,11,11511,14,0,0,0,0,0,0,0,1188,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,187
21373,1294733,11,11511,14,229,229,229,229,229,6,0,1784,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,90
21374,1294733,11,11511,14,72,2,2,69,-3,67,0,910,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
21375,1294733,11,11511,14,114,114,114,114,114,24,73,298,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5
21376,1294733,11,11511,14,163,163,163,163,163,16,75,122,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,15
21377,1294733,11,11511,14,0,0,0,0,0,12,123,15,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
21378,1294733,11,11511,14,45,45,45,45,45,1,0,1082,24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,110
21379,228007,0,24,16,5,5,5,5,5,13,225,3,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
21380,228007,0,24,16,18,0,0,18,-18,28,300,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21381,228007,0,24,16,2,0,0,2,0,72,64,15,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21382,228007,0,24,16,4,0,0,4,-4,41,370,0,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21383,228007,0,24,16,33,0,0,32,-1,70,30,3,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21384,228007,0,24,16,0,0,0,0,0,40,50,0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
21385,228007,0,24,16,2,0,0,2,-2,41,297,0,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
21386,228007,0,24,16,0,0,0,0,0,7,188,1,24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
21387,228007,0,24,16,5,0,0,5,-5,44,196,3,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
21388,228007,0,24,16,4,1,1,4,-2,28,952,18,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
21389,228007,0,24,16,2,2,2,2,2,2,287,3,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
21390,228007,0,24,16,2,0,0,2,-2,42,14,3,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
21391,228007,0,24,16,7,7,7,7,7,7,372,14,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
21392,228007,0,24,16,7,0,0,7,-7,37,356,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
21393,228007,0,24,16,3,3,3,3,3,21,228,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
21394,228007,0,24,16,0,0,0,0,0,25,176,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
21395,228007,0,24,16,10,0,0,10,-10,40,26,1,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
21396,228007,0,24,16,0,0,0,0,0,59,386,1,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21397,228007,0,24,16,4,0,0,4,-4,37,566,16,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21398,228007,0,24,16,1,0,0,1,0,60,473,0,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21399,228007,0,24,16,3,0,0,3,0,71,214,4,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21400,228007,0,24,16,50,50,50,50,50,20,33,5,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21401,228007,0,24,16,11,0,0,11,-11,36,635,5,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21402,228007,0,24,16,5,0,0,5,0,69,612,0,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21403,228007,0,24,16,0,0,0,0,0,26,684,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21404,228007,0,24,16,2,2,2,2,2,19,78,1,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21405,228007,0,24,16,0,0,0,0,0,5,369,3,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21406,228007,0,24,16,2,2,2,2,2,22,53,21,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21407,228007,0,24,16,23,1,1,22,-21,43,262,0,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21408,228007,0,24,16,1,0,0,1,-1,48,29,1,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
21409,228007,0,24,16,0,0,0,0,0,36,475,3,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
21410,228007,0,24,16,2,2,2,2,2,22,176,0,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
21411,228007,0,24,16,1,0,0,1,0,68,679,1,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
21412,228007,0,24,16,2,0,0,2,-2,46,219,4,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
21413,228007,0,24,16,3,3,3,3,3,16,186,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
21414,228007,0,24,16,0,0,0,0,0,36,474,3,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
21415,228007,0,24,16,8,2,2,8,-4,31,33,65,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
21416,228007,0,24,16,1,1,1,1,1,1,30,3,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21417,228007,0,24,16,2,2,2,2,2,12,528,3,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
21418,228007,0,24,16,38,2,2,36,-34,40,23,1,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
21419,228007,0,24,16,2,0,0,2,-2,35,328,1,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
21420,228007,0,24,16,3,3,3,3,3,13,175,11,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
21421,228007,0,24,16,1,0,0,1,-1,45,90,1,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
21422,228007,0,24,16,30,2,2,29,-26,45,43,1,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
21423,228007,0,24,16,1,1,1,0,1,52,190,1,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
21424,228007,0,24,16,7,1,1,7,-5,38,451,13,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
21425,228007,0,24,16,2,0,0,2,-2,44,243,0,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
21426,228007,0,24,16,4,0,0,4,0,66,317,12,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
21427,228007,0,24,16,304,2,2,296,-4,71,268,14,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21428,228007,0,24,16,0,0,0,0,0,0,527,0,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5
21429,228007,0,24,16,2,0,0,2,0,61,169,0,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21430,228007,0,24,16,0,0,0,0,0,38,240,1,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
